SITE_ID,Precip_mm_avg_yr,Precip_mm_total_yr,Temp_degC_avg_yr,E_avg_06_07,RH_PT_avg_06_07,temp_degC_summer,precip_mm_summer,temp_degC_winter,precip_mm_winter,temp_degC_spring,precip_mm_spring
NLA06608-0042,54.08,648.96,5.427777778,31.35,45.38,13.702000000000002,54.34,-4.1499999999999995,27.666666666666668,4.803333333333334,98.90666666666668
NLA06608-0043,86.46083333,1037.53,11.79638889,53.67,60.05,22.451999999999998,138.40333333333334,-1.6866666666666665,69.48666666666666,12.06,65.41666666666667
NLA06608-0044,37.01833333,444.22,11.63194444,50.63,49.29,22.558,53.85999999999999,-2.183333333333333,13.280000000000001,12.083333333333334,65.03666666666668
NLA06608-0045,92.21166667,1106.54,16.91472222,63.78,54.29,25.214,100.46333333333332,6.88,59.68,16.493333333333336,79.85666666666667
NLA06608-0048,89.6075,1075.29,17.21,68.47,56.65,27.004,60.63999999999999,4.65,126.05333333333333,18.356666666666666,66.29666666666667
NLA06608-0049,97.99416667,1175.93,5.496111111,29.84,49.2,12.874,17.89,-2.6366666666666663,210.20333333333335,4.546666666666667,53.846666666666664
NLA06608-0050,95.5275,1146.33,9.346111111,46.08,58.34,19.338,86.89999999999999,-2.8666666666666667,60.843333333333334,7.496666666666667,106.48666666666666
NLA06608-0053,96.865,1162.38,9.613055556,51.12,61.99,20.688,93.23,-3.3000000000000003,93.44666666666666,7.603333333333333,98.51
NLA06608-0057,79.12416667,949.49,18.76138889,71.29,50,26.669999999999998,66.63333333333334,9.256666666666666,79.89999999999999,18.570000000000004,62.38666666666666
NLA06608-0061,4.333333333,52,24.96444444,100.7,22.5,33.874,4.826666666666666,13.466666666666667,3.6199999999999997,24.87,2.3533333333333335
NLA06608-0062,43.7075,524.49,7.415277778,47.5,55.49,19.862000000000002,69.24666666666667,-8.68,13.729999999999999,8.243333333333332,68.03333333333333
NLA06608-0064,24.57083333,294.85,8.441388889,40.64,47.31,17.938,16.066666666666666,-2.1999999999999997,15.773333333333332,8.163333333333334,29.59
NLA06608-0065,25.83666667,310.04,10.07833333,45.84,52.22,20.078,13.13,-2.8466666666666662,25.19666666666667,11.28,27.543333333333333
NLA06608-0066,95.39666667,1144.76,11.71,50.51,57.88,21.226000000000003,133.27333333333334,0.11000000000000003,64.28,11.030000000000001,104.57000000000001
NLA06608-0068,67.695,812.34,5.645,28.63,36.96,12.807999999999998,67.29666666666667,-2.8166666666666664,49.96666666666667,4.46,64.49666666666667
NLA06608-0069,88.445,1061.34,24.0325,89.71,59.77,28.604000000000003,159.23,18.736666666666668,60.21333333333334,23.253333333333334,32.39333333333334
NLA06608-0071,113.6183333,1363.42,20.84416667,79.91,59.91,28.022,105.44999999999999,11.266666666666666,120.77333333333333,21.223333333333333,59.74
NLA06608-0072,102.6358333,1231.63,19.43166667,76.57,59.69,26.598000000000003,154.5666666666667,9.093333333333334,41.45666666666667,19.423333333333332,147.02
NLA06608-0073,4.811666667,57.74,15.25888889,55.73,30.4,24.984,1.47,3.546666666666667,5.533333333333334,15.396666666666667,6.766666666666667
NLA06608-0076,77.10916667,925.31,14.64416667,62.02,55.36,25.076,89.21333333333332,0.7133333333333335,39.32666666666666,15.563333333333333,111.72666666666667
NLA06608-0077,108.1633333,1297.96,12.12916667,50.71,55.11,21.516,138.27666666666667,0.9933333333333333,62.160000000000004,10.58,113.10666666666667
NLA06608-0078,37.05333333,444.64,6.735,47.22,59.12,19.488000000000003,58.14666666666667,-9.883333333333333,11.26,7.633333333333333,66.36333333333333
NLA06608-0079,60.265,723.18,5.147222222,28.67,38.81,13.318000000000001,25.606666666666666,-4.65,63.086666666666666,4.556666666666666,57.24666666666667
NLA06608-0080,92.3525,1108.23,19.33388889,75.23,59.74,27.476,82.73,8.51,121.92666666666666,20.14,75.52333333333334
NLA06608-0081,94.38333333,1132.6,12.23777778,49.69,65.66,17.464000000000002,42.406666666666666,6.173333333333333,133.06,11.916666666666666,92.25
NLA06608-0083,44.97083333,539.65,8.131111111,48.79,55.21,20.544,69.54666666666667,-7.789999999999999,14.583333333333334,8.596666666666668,78.75
NLA06608-0085,21.005,252.06,13.72027778,53.15,42.47,23.534,7.006666666666667,1.6533333333333333,32.050000000000004,13.776666666666666,17.376666666666665
NLA06608-0086,114.675,1376.1,12.90444444,51.87,61.39,19.082,28.16,5.06,165.63333333333335,12.756666666666668,86.82
NLA06608-0089,68.76,825.12,17.55861111,64.15,48.82,25.75,51.91,7.653333333333333,82.89,17.55666666666667,59.51333333333333
NLA06608-0090,42.89416667,514.73,5.488611111,30.33,49.52,14.622000000000003,36.620000000000005,-5.4366666666666665,41.02,5.359999999999999,41.016666666666666
NLA06608-0091,93.56166667,1122.74,12.16277778,54.2,60.81,22.97,143.93333333333334,-1.8966666666666665,77.9,12.770000000000001,87.55666666666667
NLA06608-0099,87.80416667,1053.65,10.27916667,51.46,60.64,21.53,151.79666666666665,-4.026666666666666,45.31333333333333,10.313333333333333,77.84666666666668
NLA06608-0101,98.96583333,1187.59,9.738333333,46.72,59.65,19.308,101.53666666666668,-1.6533333333333333,62.79333333333333,7.993333333333333,116.73333333333335
NLA06608-0102,106.9633333,1283.56,7.758888889,43.8,60.14,18.095999999999997,98.13,-5.163333333333333,63.10999999999999,5.826666666666667,125.83333333333333
NLA06608-0104,74.31166667,891.74,15.75555556,68.43,56.92,25.7,101.71666666666665,2.4466666666666668,37.47,15.873333333333333,132.92666666666665
NLA06608-0105,20.03583333,240.43,12.26361111,47.19,31.63,22.107999999999997,18.330000000000002,-0.7533333333333333,15.069999999999999,12.453333333333333,9.979999999999999
NLA06608-0107,88.17,1058.04,11.41583333,52.46,61.65,22.032000000000004,145.83333333333334,-1.8800000000000001,69.82000000000001,11.443333333333333,64.39333333333333
NLA06608-0110,53.04166667,636.5,7.819722222,46.62,59.66,20.133999999999997,77.97333333333334,-7.8,19.53,8.213333333333333,76.37333333333333
NLA06608-0111,86.13083333,1033.57,11.78055556,51.88,59.35,21.724,116.56666666666665,-0.36666666666666686,73.61666666666667,11.18,70.50666666666666
NLA06608-0112,70.49333333,845.92,14.98222222,60.95,56.6,25.422,58.06333333333333,1.38,89.46,16.043333333333333,68.55666666666667
NLA06608-0113,107.46,1289.52,6.155555556,40.92,64.72,16.812,135.98,-7.233333333333333,94.16000000000001,4.113333333333333,93.63
NLA06608-0115,65.26583333,783.19,9.437222222,49.44,62.06,20.864,106.53666666666668,-4.8500000000000005,35.99666666666667,9.57,62.53666666666667
NLA06608-0116,24.64583333,295.75,15.22,56.84,37.41,25.060000000000002,26.006666666666664,2.276666666666667,31.296666666666667,14.803333333333333,19.94333333333333
NLA06608-0120,107.3958333,1288.75,17.55888889,71.37,56.68,26.089999999999996,167.41666666666666,5.44,54.51,18.330000000000002,135.65666666666667
NLA06608-0124,42.29666667,507.56,11.70166667,50.52,50.51,22.522,63.55666666666667,-2.08,16.003333333333334,12.316666666666668,73.41333333333334
NLA06608-0126,46.74,560.88,7.362222222,47.35,59.21,19.857999999999997,78.43666666666667,-8.81,11.543333333333335,8.046666666666667,66.44666666666667
NLA06608-0127,29.9225,359.07,13.15833333,45.17,31.31,21.296,74.43666666666667,2.7533333333333334,12.076666666666668,12.76,6.776666666666666
NLA06608-0128,25.8875,310.65,9.181666667,47.51,49.16,20.442,25.62333333333333,-4.743333333333333,9.520000000000001,9.756666666666666,43.43333333333334
NLA06608-0129,37.7675,453.21,8.001666667,40.41,48.51,17.444,15.543333333333335,-3.2766666666666673,43.10999999999999,8.016666666666667,41.61333333333334
NLA06608-0130,30.79416667,369.53,20.04944444,71.43,30.58,26.633999999999997,82.88666666666667,10.813333333333333,9,20.086666666666666,8.21
NLA06608-0132,28.75666667,345.08,11.97527778,46.89,39.2,20.884,38.376666666666665,0.8966666666666666,20.773333333333337,11.173333333333332,24.919999999999998
NLA06608-0134,107.7683333,1293.22,10.67666667,48.2,57.35,20.226,103.70333333333333,-0.7533333333333331,65.93333333333332,9.32,135.90333333333334
NLA06608-0137,35.72,428.64,6.180277778,31.82,43.81,12.464,15.123333333333335,-1.2533333333333332,75.79666666666667,5.03,23.566666666666666
NLA06608-0139,87.0525,1044.63,12.09194444,54.22,60.45,22.712,127.48,-1.6133333333333333,77.04333333333334,12.616666666666665,69.54333333333334
NLA06608-0140,76.86583333,922.39,14.34,63.92,59.5,24.886,99.25,0.28333333333333344,32.93000000000001,15.276666666666666,120.27999999999999
NLA06608-0141,81.6875,980.25,15.43166667,61.99,53.47,24.374000000000002,68.75666666666667,4.583333333333333,59.126666666666665,14.213333333333333,103.54333333333335
NLA06608-0142,46.17583333,554.11,7.111666667,42.45,64.92,18.636000000000003,48.473333333333336,-7.543333333333334,24.913333333333338,7.423333333333333,56.92666666666667
NLA06608-0144,74.34833333,892.18,19.21444444,80.55,54.85,27.112000000000002,110.56333333333333,7.836666666666666,29.48333333333333,19.383333333333336,86.73333333333333
NLA06608-0148,91.73083333,1100.77,14.05333333,57.43,58.44,24.482,60.43666666666667,0.6733333333333335,129.71333333333334,14.793333333333331,79.44333333333333
NLA06608-0149,70.24833333,842.98,9.891388889,46.82,59.18,19.664,70.43666666666667,-1.6866666666666665,60.78333333333333,8,69.45666666666666
NLA06608-0150,94.99416667,1139.93,8.373333333,44.43,53.53,18.662,78.7,-4.913333333333333,62.76,6.593333333333334,122.97666666666667
NLA06608-0152,110.0525,1320.63,18.07416667,75.43,63.11,26.54,175.84,6.213333333333334,54.74333333333333,18.5,146.32000000000002
NLA06608-0153,84.93083333,1019.17,16.37638889,62.38,54.3,24.91,73.60666666666667,6.156666666666666,67.17333333333333,16.133333333333333,81
NLA06608-0155,91.28416667,1095.41,11.05777778,51.43,60.87,21.957999999999995,165.88666666666668,-2.8966666666666665,55.13333333333333,11.13,76.04333333333334
NLA06608-0158,52.64833333,631.78,7.981666667,45.17,57.74,19.747999999999998,70.90333333333334,-7.053333333333334,19.53,8.683333333333334,53.14666666666667
NLA06608-0161,90.77083333,1089.25,24.14194444,93.97,62.59,28.601999999999997,231.24666666666667,18.956666666666667,46.95666666666667,23.41,32.36666666666667
NLA06608-0162,98.635,1183.62,9.861111111,45.47,56.17,19.512000000000004,82.49333333333334,-1.7300000000000002,65.47333333333334,8.133333333333333,123.17333333333333
NLA06608-0167,57.6025,691.23,9.544722222,52.2,61.16,21.712,87.41666666666667,-6.043333333333333,28.86,10.066666666666666,66.38333333333334
NLA06608-0168,108.1441667,1297.73,15.86361111,66.76,59.76,25.708,185.74666666666667,2.103333333333333,55.25,16.756666666666664,135.68333333333334
NLA06608-0169,28.0825,336.99,8.224444444,35.49,29.38,17.006,33.13,-2.1166666666666667,12.353333333333333,7.6066666666666665,20.31
NLA06608-0170,69.84583333,838.15,10.43583333,48.48,58.37,20.88,61.85999999999999,-2.1933333333333334,53.873333333333335,10.08,76.48
NLA06608-0173,2.406666667,28.88,26.2125,104.74,24.73,33.908,2.1733333333333333,16.156666666666666,0.3633333333333333,25.72666666666667,2.9600000000000004
NLA06608-0174,53.40416667,640.85,8.175,48.82,62.7,20.644000000000002,63.98666666666666,-7.653333333333333,23.203333333333333,8.44,90.75
NLA06608-0175,81.84833333,982.18,13.44166667,54.42,57.58,23.928,58.64333333333334,0.11333333333333329,102.32333333333334,13.923333333333332,81.42
NLA06608-0176,79.03416667,948.41,18.74944444,74.13,55.93,27.778,57.13333333333333,7.0633333333333335,118.89333333333333,19.72666666666667,59.76333333333333
NLA06608-0177,104.11,1249.32,7.606111111,45.81,63.65,18.072,112.18,-5.18,87.11666666666667,5.746666666666666,104.58333333333333
NLA06608-0179,32.85833333,394.3,11.73638889,54.36,49.53,23.64,48.23,-3.0366666666666666,8.99,12.22,58.589999999999996
NLA06608-0180,90.5675,1086.81,18.36194444,78.38,56.94,27.05,148.89333333333332,6.233333333333333,44.94333333333333,18.58,102
NLA06608-0181,28.42,341.04,9.214166667,32.95,38.14,16.234,12.973333333333334,0.5333333333333333,68.84666666666666,8.66,20.570000000000004
NLA06608-0183,58.92083333,707.05,8.6525,48.39,62.08,20.832,83.91000000000001,-6.933333333333333,29.650000000000002,9.233333333333333,60.166666666666664
NLA06608-0184,88.3125,1059.75,15.01944444,64.07,59.24,25.29,110.41000000000001,1.16,47.123333333333335,15.873333333333335,124.59333333333332
NLA06608-0185,99.40916667,1192.91,9.486388889,44.57,60.24,19.462,119.90000000000002,-2.16,67.7,7.726666666666667,81.64
NLA06608-0189,83.81833333,1005.82,12.66777778,54.74,58.46,22.422,108.34666666666665,0.6499999999999998,62.223333333333336,12.316666666666668,86.77
NLA06608-0190,56.4925,677.91,6.413333333,43.98,58.39,18.592000000000002,66.57333333333334,-9.196666666666667,20.376666666666665,6.803333333333334,65.17333333333333
NLA06608-0191,84.5175,1014.21,14.91638889,51.41,53.97,22.354000000000003,97.61,5.783333333333334,95.26333333333334,15.19,57.406666666666666
NLA06608-0193,195.17,2342.04,8.54,48.37,69.39,15.523999999999997,44.66,0.7966666666666667,261.17333333333335,7.816666666666666,175.82333333333335
NLA06608-0195,47.46916667,569.63,7.467777778,47.29,60.39,19.928000000000004,75.98666666666666,-8.58,13.299999999999999,8.090000000000002,73.44333333333334
NLA06608-0196,84.8275,1017.93,15.31638889,64.01,57.22,25.758,68.17666666666666,1.9033333333333335,104.58,16.30666666666667,72.97666666666667
NLA06608-0198,86.38166667,1036.58,11.92416667,50.41,64.12,20.026000000000003,38.37,2.173333333333334,75.05333333333333,9.203333333333333,133.07
NLA06608-0201,99.18916667,1190.27,11.57555556,41.72,43.19,18.276,4.953333333333333,3.6999999999999997,239.1,10.633333333333333,70.17999999999999
NLA06608-0203,83.44583333,1001.35,19.18916667,69.38,49.64,27.651999999999997,89.47000000000001,8.813333333333334,80.76,19.76666666666667,41.15666666666666
NLA06608-0204,82.1875,986.25,16.99138889,72.94,59.53,25.815999999999995,106.72666666666667,4.760000000000001,44.51333333333334,17.226666666666667,124.69333333333334
NLA06608-0207,80.5425,966.51,20.25138889,74.45,53.95,27.524,92.27333333333333,11.513333333333334,79.42666666666668,20.333333333333332,54.29999999999999
NLA06608-0208,92.27583333,1107.31,18.27972222,72.76,58.76,27.341999999999995,73.36333333333333,6.4433333333333325,118.50333333333333,19.33666666666667,63.27333333333333
NLA06608-0209,106.1608333,1273.93,12.63222222,52.59,63.36,18.188,38.74666666666666,6.166666666666667,144.03666666666666,12.416666666666666,87.32
NLA06608-0211,54.64583333,655.75,6.880277778,45.3,62.09,19.214,90.11,-9.04,19.036666666666665,7.386666666666667,66.27666666666666
NLA06608-0212,96.55416667,1158.65,14.665,58.32,56.37,24.890000000000004,70.11,1.5133333333333336,126.75999999999999,15.523333333333332,81.27
NLA06608-0215,50.60166667,607.22,9.438888889,51.59,61.03,21.836000000000002,66.47,-6.349999999999999,27.810000000000002,9.963333333333333,63.803333333333335
NLA06608-0216,74.82416667,897.89,13.35361111,59.31,60.59,24.122,93.86,-0.9500000000000001,39.093333333333334,14.219999999999999,122.11666666666667
NLA06608-0217,76.56583333,918.79,17.48138889,66.06,53.65,25.656,63.31999999999999,7.653333333333333,65.28666666666668,17.183333333333334,77.54333333333334
NLA06608-0219,87.89416667,1054.73,12.02194444,53.62,59.5,22.756,137.88,-1.57,74.50999999999999,12.306666666666667,65.93666666666667
NLA06608-0220,45.70666667,548.48,12.03944444,52.35,53.89,22.962,58.22666666666667,-1.9966666666666668,21.823333333333334,12.87,87.57666666666667
NLA06608-0221,91.31416667,1095.77,17.445,67.46,58.3,25.416,101.91333333333334,7.713333333333334,57.923333333333325,16.603333333333335,74.85666666666667
NLA06608-0222,29.7275,356.73,7.097222222,44.33,53.29,19.822000000000003,41.85666666666667,-8.873333333333335,14.14,8.106666666666667,49.71333333333333
NLA06608-0223,71.065,852.78,19.18888889,71.46,52.3,26.99,86.63333333333333,9.823333333333332,79.76,19.30666666666667,41.82
NLA06608-0224,97.88166667,1174.58,15.64611111,61.36,57.92,25.294,56.00333333333333,3.15,95.30666666666667,16.67,100.73333333333333
NLA06608-0225,28.92166667,347.06,8.369444444,40.57,48.11,17.456,19.076666666666668,-1.8466666666666667,13.136666666666665,8.186666666666666,49.669999999999995
NLA06608-0226,104.7475,1256.97,10.01888889,47.09,58.05,19.788,85.75333333333333,-1.9766666666666666,64.04333333333334,8.323333333333332,134.06333333333333
NLA06608-0228,32.07333333,384.88,13.90694444,60.91,43.13,24.714,46.15,-1.4100000000000001,20.616666666666667,14.656666666666666,35.98
NLA06608-0229,91.81416667,1101.77,7.465277778,41.63,59.64,17.988,71.05,-5.343333333333334,92.03666666666668,5.503333333333334,93.09666666666668
NLA06608-0234,78.73666667,944.84,11.25583333,51,60.63,21.884,84.82,-1.84,64.09333333333333,10.996666666666664,86.80666666666667
NLA06608-0235,84.32416667,1011.89,12.01722222,54.17,60.61,22.654,127.59666666666665,-1.6499999999999997,70.85000000000001,12.543333333333331,65.66666666666667
NLA06608-0237,14.16333333,169.96,13.31416667,51.77,29.95,22.922000000000004,16.606666666666666,1.46,10.17,13.51,11.909999999999998
NLA06608-0238,56.01583333,672.19,8.007777778,47.34,62.33,20.224,62.01333333333333,-7.533333333333334,21.91333333333333,8.493333333333334,75.42666666666666
NLA06608-0239,75.04583333,900.55,17.14166667,64.55,54.25,25.516,84.39333333333333,6.723333333333334,63.553333333333335,17.64,53.51
NLA06608-0240,25.89416667,310.73,9.198055556,50.67,48.21,20.762,28.206666666666667,-5.609999999999999,3.5033333333333334,10.14,51.89000000000001
NLA06608-0241,31.00333333,372.04,10.5775,43.34,42.67,20.84,24.5,-1.7966666666666666,29.19333333333333,10.29,28.080000000000002
NLA06608-0242,109.5408333,1314.49,12.19388889,53.41,57.56,21.516,77.14666666666666,1.18,64.14,10.29,143.11999999999998
NLA06608-0243,45.18,542.16,10.17,53.68,54.27,22.446000000000005,94.26333333333334,-5.57,6.593333333333334,10.93,63.92666666666667
NLA06608-0244,74.51833333,894.22,19.25777778,80.44,55.97,27.340000000000003,111.26,7.673333333333333,32.163333333333334,19.349999999999998,75.71333333333332
NLA06608-0245,34.23583333,410.83,18.97361111,67.32,40.13,25.204,0.6533333333333334,11.036666666666667,95.71999999999998,19.036666666666665,19.893333333333334
NLA06608-0247,52.41083333,628.93,10.18111111,51.49,60.93,22.241999999999997,81.00666666666666,-5.489999999999999,29.463333333333335,11.043333333333331,75.90666666666668
NLA06608-0253,80.27083333,963.25,20.82055556,78.78,59.86,27.554000000000002,134.60333333333332,12.616666666666665,83.94,20.810000000000002,33.33
NLA06608-0254,44,528,6.672777778,47.11,59.94,19.328,76.58666666666667,-9.773333333333333,11.556666666666667,7.4799999999999995,68.93666666666667
NLA06608-0255,78.94833333,947.38,15.77055556,59.64,54.74,24.738,72.22666666666667,4.453333333333333,71.92,16.27,87.87333333333333
NLA06608-0257,34.66416667,415.97,9.749166667,45.66,51.51,19.404000000000003,14.176666666666668,-1.9566666666666668,37.35,10.133333333333333,23.78
NLA06608-0259,46.25083333,555.01,7.821666667,48.78,58.47,20.224,69.39,-8.1033333333333335,13.56,8.363333333333332,80.24666666666667
NLA06608-0260,37.41166667,448.94,10.22083333,41.11,35.99,19.312,42.86666666666667,-1.42,26.823333333333334,9.566666666666666,42.86333333333334
NLA06608-0268,118.1116667,1417.34,18.04166667,73.69,61.17,26.516000000000002,198.4533333333333,6.183333333333334,65.2,18.686666666666667,113.41333333333334
NLA06608-0271,92.84666667,1114.16,12.57472222,54.19,60.01,23.126,109.39333333333333,-0.6333333333333332,91.99666666666667,12.69,89.70666666666666
NLA06608-0275,49.20833333,590.5,7.665,46.2,54.91,19.856,74.08333333333333,-8.036666666666667,14.319999999999999,8.06,86.32
NLA06608-0276,65.59083333,787.09,4.180833333,24.17,37.62,10.902,93.07000000000001,-3.5933333333333337,31.233333333333334,2.44,85.83333333333333
NLA06608-0277,19.0125,228.15,12.04027778,49.4,45.51,21.663999999999998,9.496666666666666,0.03999999999999989,25.116666666666664,12.18,14.37
NLA06608-0279,68.01666667,816.2,9.940833333,52.34,62.22,22.03,120.58999999999999,-5.726666666666667,38.09666666666667,10.616666666666667,64.56
NLA06608-0280,121.8483333,1462.18,20.11722222,81.4,63,27.381999999999998,146.79333333333332,9.76,113.41333333333334,20.333333333333332,145.26666666666668
NLA06608-0281,73.08,876.96,18.305,67.85,49.33,26.381999999999998,61.97,8.536666666666667,70.19999999999999,18.206666666666667,67.89
NLA06608-0283,83.05416667,996.65,20.31722222,75.64,55.01,28.345999999999997,99.57333333333332,10.35,95.21666666666665,20.676666666666666,36.64666666666667
NLA06608-0284,99.71083333,1196.53,17.60194444,74.3,58.3,26.442,186.51666666666665,5.353333333333333,40.43666666666667,17.82,116.89333333333333
NLA06608-0285,81.60416667,979.25,16.11666667,62.69,56.24,24.772,68.65666666666667,5.703333333333333,69.22333333333334,14.85,79.98
NLA06608-0286,46.935,563.22,7.119166667,42.73,65.19,18.631999999999998,54.70333333333334,-7.41,30.243333333333336,7.2700000000000005,51.873333333333335
NLA06608-0290,19.21166667,230.54,10.44277778,42.31,45.31,18.266000000000002,7.3566666666666665,1.0666666666666667,28.12,10.176666666666668,15.306666666666667
NLA06608-0291,65.74,788.88,9.929444444,50.54,61.62,21.381999999999998,113.34999999999998,-4.38,30.096666666666664,9.883333333333333,60.03333333333333
NLA06608-0293,104.7708333,1257.25,12.89777778,52.69,54.52,22.371999999999996,108.88666666666666,1.3800000000000001,57.02333333333333,11.54,132.51333333333335
NLA06608-0294,98.96166667,1187.54,6.804722222,43.15,67.41,17.630000000000003,121.54333333333334,-6.786666666666666,85.97333333333331,4.87,92.40666666666665
NLA06608-0295,59.0925,709.11,8.480833333,50.02,61.11,20.944,59.14333333333334,-7.336666666666666,17.91,8.88,116.59333333333332
NLA06608-0297,77.47416667,929.69,19.33527778,71.79,51.78,27.092000000000002,84.69,10.073333333333332,94.64999999999999,19.186666666666667,55.68333333333334
NLA06608-0299,88.4925,1061.91,11.97416667,53.64,59.4,22.692,140.58,-1.63,74.12333333333335,12.33,66.21
NLA06608-0302,56.75833333,681.1,8.491388889,50.34,62.02,20.932,86.71333333333332,-7.253333333333334,20.419999999999998,8.72,87.42
NLA06608-0303,95.15416667,1141.85,12.21555556,53.66,57.46,22.455999999999996,131.86333333333334,-0.47000000000000003,86.54666666666667,12.003333333333332,77.17666666666666
NLA06608-0306,18.97166667,227.66,10.96055556,44.02,45.4,19.556,8.683333333333334,0.32666666666666666,31.143333333333334,10.676666666666668,15.200000000000001
NLA06608-0312,82.1075,985.29,15.09555556,63.25,58.72,25.290000000000003,102.18333333333332,1.29,34.52333333333333,16,130.36666666666667
NLA06608-0313,82.36083333,988.33,19.43833333,71.7,51.16,27.074,71.16,10.236666666666666,76.32666666666667,19.23,66.77666666666666
NLA06608-0318,58.37833333,700.54,6.1,42.6,62.89,18.201999999999998,62.37,-9.66,19.353333333333335,6.81,61.02333333333333
NLA06608-0319,86.55833333,1038.7,18.54861111,67.77,49.26,26.182,71.67333333333333,9.409999999999998,108.62666666666667,18.473333333333333,67.55333333333333
NLA06608-0324,65.39916667,784.79,14.65833333,57.8,54.73,23.132,74.72333333333334,4.053333333333334,38.46333333333333,14.973333333333334,73.96333333333332
NLA06608-0325,85.36333333,1024.36,24.325,91.5,59.37,28.838,158.48,19.113333333333333,59.56333333333333,23.7,33.89333333333334
NLA06608-0326,98.70833333,1184.5,12.65555556,53.8,59.26,21.438,71.47333333333333,2.3433333333333333,69.66000000000001,10.323333333333332,120.44333333333333
